school,lat,lon
"University of Delaware, United States",39.66525269,-75.74617004
"Oregon State University, United States",44.56346512,-123.28255463
"Fudan University, China",31.29888916,121.4991684
"Vrije Universiteit Brussel, Belgium",50.82289505,4.39537907
"Universidade de Aveiro, Portugal",40.63082123,-8.65773296
"Università di Pisa, Italy",43.72172165,10.39568233
"University of Delhi, India",28.69000053,77.20999908
"Indian Institute of Science Education and Research Mohali, India",30.69000053,76.72000122
"Hong Kong University of Science and Technology, HongKong",22.28417015,114.13777924
"Technische Universität Darmstadt, Germany",49.87584305,8.65664577
"University of Houston, United States",29.71892166,-95.33916473
"University of Essex, United Kingdom",51.87718964,0.9486863
"Yonsei University, South Korea",37.56204224,126.94047546
"Technische Hochschule Magdeburg, Germany",52.14149857,11.67700386
"Universität der Bundeswehr München, Germany",48.0774765,11.63527012
"University of Sheffield, United Kingdom",53.38221359,-1.46700859
"The George Washington University, United States",38.89921951,-77.04801178
"Jackson State University, United States",32.29679489,-90.20748138
"University of Notre Dame, United States",41.70300293,-86.2354126
"Johannes Kepler Universität Linz, Austria",48.33768463,14.32191944
"Universidad Nacional de Ingenieria, Peru",-12.02009392,-77.04833984
"Université de Montréal, Canada",45.50572586,-73.61325836
"Ocean University of China, China",36.16487885,120.49497223
"Georgetown University, United States",38.90904236,-77.0747757
"National Institute of Science Education and Research, India",22.35250854,79.36368561
"Capital Normal University, China",39.9294014,116.3003006
"Politechnika Wrocławska, Poland",51.10856247,17.06049728
"University of Nevada, Reno, United States",39.54508209,-119.81563568
"University of Bridgeport, United States",41.16634748,-73.1858907
"Universität Konstanz, Germany",47.69033432,9.18829441
"University of Crete, Greece",35.33169937,24.78852081
"Universidade Estadual de Campinas, Brazil",-22.8172226,-47.06944275
"Universidade Federal de Pernambuco, Recife, Brazil",-8.05202579,-34.95070267
"Université de Neuchâtel, Switzerland",46.99372864,6.93854713
"University of Colorado at Denver, United States",39.67484665,-104.96642303
"The Ohio State University, United States",40.01520538,-83.03659821
"Glasgow Caledonian University, Scotland",55.86701584,-4.25021935
"Seoul National University, South Korea",37.45999908,126.95249939
"École Normale Supérieure de Lyon, France",45.73199844,4.83338022
"Eberhard-Karls-Universität Tübingen, Germany",48.52544785,9.06171322
"University of Connecticut, United States",41.57515335,-72.73828125
"Yuriy Fedkovych Chernivtsi National University, Ukraine",48.31963348,25.94147873
"Aligarh Muslim University, India",27.9145298,78.07752991
"Universidad Nacional de Colombia, Colombia",4.6378231,-74.08472443
"Indian Institute of Technology Guwahati, India",26.14316368,91.65942383
"Tohoku University, Japan",38.25416946,140.87361145
"L.N.Gumilyov Eurasian National University, Kazakhstan",51.15663147,71.46907043
"Sichuan University, China",30.55521393,104.0070343
"University of California, Merced, United States",37.36417007,-120.42736053
"Masaryk University, Czech Republic",49.19863129,16.60544014
"Sam Houston State University, United States",30.7136898,-95.54816437
"Pontifícia Universidade Católica do Rio de Janeiro, Brazil",-22.97930336,-43.23289108
"Florida Atlantic University, United States",26.37324524,-80.1014328
"Montana State University, United States",45.66402054,-111.05033112
"Universidade Federal do ABC, Brazil",-23.67751884,-46.56425858
"University of Chinese Academy of Sciences, China",36.55937195,103.7533493
"Universität zu Köln, Germany",50.92629623,6.92934513
"King Abdullah University of Science and Technology, Saudi Arabia",22.30910683,39.10409927
"Imam Khomeini International University, Iran",36.32162857,50.00828552
"University of the Punjab, Pakistan",31.29277992,74.17472076
"University of Sofia, Bulgaria",42.69412231,23.33545113
"Friedrich-Schiller-Universität Jena, Germany",50.9284668,11.5822897
"Indian Institute of Technology Bhubaneswar, India",20.27000046,85.83999634
"Uniwersytet Wrocławski, Poland",51.11327744,17.03605461
"University of Leicester, United Kingdom",52.6213913,-1.12443995
"Shirshov Institute of Oceanology, Russia",61.66702652,99.09856415
"Northern Illinois University, United States",41.93696213,-88.77380371
"Illinois Institute of Technology, United States",40.12414551,-89.14863586
"Thapar University, India",30.35450554,76.36605835
"University of Tabriz, Iran",38.05491638,46.33175659
"University of Isfahan, Iran",32.60663605,51.65917206
"Southern Methodist University, United States",32.84128571,-96.78392792
"Indian Institute of Science, India",22.35250854,79.36368561
"Carleton University, Canada",45.38622665,-75.69624329
"Universitat Politècnica de València, Spain",39.48099518,-0.34154901
"Universität Innsbruck, Austria",47.26332855,11.3844471
"Universidad de Chile, Chile",-33.44393921,-70.65101624
"Indian Institute of Technology, Kanpur, India",26.51080132,80.23273468
"King Fahd University of Petroleum and Minerals, Saudi Arabia",24.12627983,44.54819489
"Shanghai University of Finance and Economics, China",31.31833076,121.38722229
"University of Missouri - Columbia, United States",38.94531631,-92.32906342
"The Catholic University of America, United States",38.93259811,-76.99782562
"Hanyang University, South Korea",37.55638885,127.04444122
"Temple University, United States",39.98091888,-75.15603638
"York University, Canada",43.77370453,-79.50328064
"Quaid-i-Azam University, Pakistan",33.74721909,73.13889313
"Baylor University, United States",31.54874039,-97.11448669
"Stevens Institute of Technology, United States",40.74468994,-74.0255127
"Fernuniversität Hagen, Germany",51.37729645,7.49413919
"Universidade Federal de Alagoas, Brazil",-9.66203976,-35.73516083
"Universität Augsburg, Germany",48.33388901,10.89832973
"Montclair State University, United States",40.85905457,-74.19860077
"Old Dominion University, United States",36.88533783,-76.30651093
"Middle Tennessee State University, United States",35.84851074,-86.36239624
"Xiamen University, China",36.55937195,103.7533493
"Boğaziçi University, Turkey",41.08409882,29.05500031
"l’Université Ouaga 1 Professeur Ki-Zerbo, Burkina Faso",12.37032305,-1.5131261
"Universitetet i Stavanger, Norway",58.93770981,5.69376659
"Kanazawa University, Japan",36.5625,136.65611267
"Universitatea din Oradea, Romania",47.04521179,21.92077255
"Université Cadi Ayyad, Marrakech, Morocco",31.62582588,-7.98916101
"Simon Fraser University, Canada",49.2771492,-122.91783142
"Chulalongkorn University, Thailand",13.73837376,100.53166962
"Naresuan University, Thailand",16.74853516,100.18943024
"University of Mississippi, United States",34.36377335,-89.53578186
"CentraleSupélec, France",48.71025085,2.1605711
"Australian National University, Australia",-35.28019333,149.11767578
"Indian Institute of Technology Delhi, India",28.64339066,77.11547852
"University of Malaya, Malaysia",3.12083006,101.65638733
"Wirtschaftsuniversität Wien, Austria",48.21357346,16.40832138
"Universität Kassel, Germany",51.32188416,9.50585079
"Heinrich-Heine-Universität Düsseldorf, Germany",51.18841934,6.79547024
"University of Tehran, Iran",35.70526886,51.39828873
"City, University of London, United Kingdom",51.52771378,-0.10285528
"University of Wisconsin-Milwaukee, United States",43.04107285,-87.90942383
"University of Kentucky, United States",38.0270195,-84.50534058
"University of Regina, Canada",50.41620255,-104.5901947
"Eötvös Loránd University, Hungary",47.4904213,19.05844498
"Universidade Estadual de Maringa, Brazil",-23.40509033,-51.93991089
"Syracuse University, United States",43.03820419,-76.13464355
"Università di Bologna, Italy",44.49643326,11.3531332
"Central European University, Hungary",47.50093079,19.05029488
"Al-Farabi Kazakh National University, Kazakhstan",43.22145462,76.92286682
"Université de Picardie Jules Verne, France",49.87680054,2.26460004
"University of St. Andrews, United Kingdom",56.34121323,-2.79301119
"Universidad de Guadalajara, Mexico",20.67472839,-103.35904694
"Göteborgs universitet, Sweden",57.6985321,11.97134209
"Université de Genève, Switzerland",46.20111084,6.14277983
"Zhejiang University, China",29.17010498,120.07197571
"Missouri University of Science and Technology, United States",38.94531631,-92.32906342
"Wuhan University, China",30.53785706,114.36502838
"Obuda University, Hungary",47.53377914,19.03493118
"Università degli Studi di Napoli Federico II , Italy",40.84230042,14.25627899
"Universidad de Sevilla, Spain",37.38072968,-5.99075508
"Universidad Autónoma del Estado de México, Mexico",19.28425407,-99.67805481
"Clemson University, United States",34.68108368,-82.82914734
"Nanjing University of Science and Technology, China",32.05611038,118.77500153
"University of Otago, New Zealand",-45.86550903,170.51513672
"Kyung Hee University, South Korea",37.59674835,127.05188751
"Uniwersytet im. Adama Mickiewicza w Poznaniu, Poland",52.40813828,16.91544151
"Weizmann Institute of Science, Israel",31.9080677,34.81433105
"Westfälische Wilhelms-Universität Münster, Germany",51.96358109,7.61320591
"Curtin University of Technology, Perth, Australia",-31.95183945,115.85870361
"University of the Philippines Baguio, Philippines",16.41189957,120.59329987
"University of Arkansas, United States",36.06580734,-94.17588043
"University of Northumbria at Newcastle, United Kingdom",54.97787857,-1.60765505
"Université de Lorraine, France",48.69610977,6.17666674
"University of Colorado Health Sciences Center, United States",47.65201187,-122.31239319
"Université Hassan II de Casablanca, Morocco",33.59451294,-7.6200285
"Università degli Studi di Roma Tre, Italy",41.86172485,12.47951317
"Université Paris Cité, France",48.85471725,2.34715796
"The University of Oklahoma, United States",35.21938324,-97.44792938
"Banasthali Vidyapith, India",26.40332985,75.87574768
"University of Texas at San Antonio, United States",29.58328438,-98.61961365
"Naval Postgraduate School, United States",36.59733582,-121.87303162
"Universität des Saarlandes, Germany",49.25556183,7.04166985
"Université Ibn Zohr, Morocco",31.17282104,-7.3362484
"Università degli Studi di Trento, Italy",46.06924057,11.12060833
"Università di Salerno, Italy",40.67791748,14.76595402
"Technische Universität Hamburg-Harburg, Germany",53.4653244,9.98644543
"Indian Institute of Science Education and Research, Kolkata, India",22.56557274,88.37021637
"Hassan II University of Casablanca, Morocco, Morocco",33.59451294,-7.6200285
"University of Missouri - Kansas City, United States",39.03354645,-94.57557678
"Matej Bel University, Banska Bystrica, Slovakia",48.73310089,19.14550018
"Katholieke Universiteit Nijmegen, Netherlands",51.84169388,5.85865116
"Mahatma Gandhi University,Kottayam, India",9.65950394,76.53148651
"Università degli Studi dell'Aquila, Italy",42.35957718,13.38958645
"Presidency University, Kolkata, India",22.57609558,88.36352539
"Gottfried Wilhelm Leibniz Universität Hannover, Germany",52.38219833,9.71780014
"University of Management and Technology, Pakistan",29.39997482,68.81533813
"Max-Planck-Institut für Gravitationsphysik (Albert-Einstein-Institut), Germany",51.09198761,10.38080883
"University of Nebraska-Lincoln, United States",40.81655502,-96.70545959
"Boston College, United States",42.33549118,-71.16886902
"University of Kansas, United States",38.95255661,-95.26589966
"Babeş-Bolyai University, Romania",46.76766968,23.59136963
"Institut National Polytechnique de Grenoble, France",45.1908989,5.71700001
"École Nationale Supérieure des Mines de Paris, France",48.84495163,2.33919311
"Universidade de Santiago de Compostela, Spain",42.88705826,-8.54376888
"Kyungpook National University, South Korea",35.89139175,128.61056519
"Marchuk Institute of Numerical Mathematics of the Russian Academy of Sciences, Russia",61.66702652,99.09856415
"Instituto de Matemática Pura e Aplicada, Brazil",-22.96528435,-43.23793793
"University of Le Havre, France",49.49259186,0.1065027
"University of South Africa, South Africa",-28.99632072,25.08714294
"Université Montpellier II, France",43.63798523,3.86364794
"Cairo University, Egypt",30.02684021,31.2064991
"Universidad Rey Juan Carlos, Spain",40.33482361,-3.87216592
"Escuela Politecnica Nacional, Ecuador",-0.2101692,-78.4886322
"University of Cape Town, South Africa",-33.9545517,18.47084236
"Université de Metz, France",49.11972046,6.16666985
"Nankai University, China",39.10110855,117.16471863
"Shanghai Normal University , China",31.23036957,121.47370148
"Université de Provence - Aix-Marseille I, France",43.29502106,5.37448692
"Universidad de Valladolid, Spain",41.65222168,-4.72138977
"North Dakota State University, United States",46.8981514,-96.80357361
